BUG_ID,REPO_ID,BUG_TYPE,FILE_PATH,LINE_NUMBER,BUG_DESCRIPTION,LHDIFF_LINE_TRACING,START_COMMIT_ID,START_COMMIT_MSG,START_COMMIT_TIMESTAMP,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 138 is not released after line 140.,140,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_2,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/database/DB.java,47,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 46 is not released after line 48.,48,295032c450be8360d7dedb6781a030a0002906ed,Fixing more visible displayTime for markers!,1482441311.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_3,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/database/DB.java,68,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 67 is not released after line 69.,69,295032c450be8360d7dedb6781a030a0002906ed,Fixing more visible displayTime for markers!,1482441311.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 143 is not released after line 145.,145,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 162 is not released after line 164.,164,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 166 is not released after line 168.,168,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 170 is not released after line 172.,172,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 185 is not released after line 187.,187,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 188 is not released after line 190.,190,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_2,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/database/DB.java,47,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 46 is not released after line 48.,48,295032c450be8360d7dedb6781a030a0002906ed,Fixing more visible displayTime for markers!,1482441311.0,Fixing so that user can only delete all but 2 markers,1487428792.0,0da41dd662ce6ef119fe026a2efa997805555d35,fc3c2a5c0e163ecc7243f9adbf3faeb4e18c0828,Changing package name,1488303886.0
repo_subfolder/slimsim/troff_android_3,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/database/DB.java,68,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 67 is not released after line 69.,69,295032c450be8360d7dedb6781a030a0002906ed,Fixing more visible displayTime for markers!,1482441311.0,Fixing so that user can only delete all but 2 markers,1487428792.0,0da41dd662ce6ef119fe026a2efa997805555d35,fc3c2a5c0e163ecc7243f9adbf3faeb4e18c0828,Changing package name,1488303886.0
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 188 is not released after line 190.,190,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,Fixing so that user can only delete all but 2 markers,1487428792.0,0da41dd662ce6ef119fe026a2efa997805555d35,fc3c2a5c0e163ecc7243f9adbf3faeb4e18c0828,Changing package name,1488303886.0
repo_subfolder/slimsim/troff_android_5,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/database/DB.java,48,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 46 is not released after line 48.,48,d53f57bf3e7eaa0a1656b17fe31192c31d98089e,Changing package name,1488304112.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_6,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/database/DB.java,69,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 67 is not released after line 69.,69,d53f57bf3e7eaa0a1656b17fe31192c31d98089e,Changing package name,1488304112.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_7,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,190,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 188 is not released after line 190.,190,d53f57bf3e7eaa0a1656b17fe31192c31d98089e,Changing package name,1488304112.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_7,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,190,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 188 is not released after line 190.,190,d53f57bf3e7eaa0a1656b17fe31192c31d98089e,Changing package name,1488304112.0,Updating version number,1488733608.0,721ba81a0cbbbaa91c30466828eadd65363aa713,0eb91cfa3c435b48bb4af2dc24affc0af3259bca,Updating SDK-version and with it adding Runtime Permission.Also fixing starting at the selected start marker and end at the selected end marker.,1489773578.0
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 223 is not released after line 225.,225,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 218 is not released after line 220.,220,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 246 is not released after line 248.,248,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 263 is not released after line 265.,265,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_9,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/database/DB.java,111,  resource of type `android.database.sqlite.SQLiteCursor` acquired to `return` by call to `query(...)` at line 100 is not released after line 111.,111,89735d25434893d589db424c0bcfb50e759f68a2,Structuring the code in a more correct manner by for instance implementing callbacks for both musicService and settingsFragment.,1503680645.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 297 is not released after line 299.,299,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_6,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/database/DB.java,69,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 67 is not released after line 69.,69,d53f57bf3e7eaa0a1656b17fe31192c31d98089e,Changing package name,1488304112.0,Updating version nr,1498145541.0,e57d8b46c296d4eb2795a00633c2c0a05575c906,89735d25434893d589db424c0bcfb50e759f68a2,"Fixing settings fragment! Updating DB to save all setting-values, selected song, selected markers.Structuring the code in a more correct manner by for instance implementing callbacks for both musicService and settingsFragment.",1503680645.0
repo_subfolder/slimsim/troff_android_5,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/database/DB.java,48,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 46 is not released after line 48.,48,d53f57bf3e7eaa0a1656b17fe31192c31d98089e,Changing package name,1488304112.0,Updating version nr,1498145541.0,e57d8b46c296d4eb2795a00633c2c0a05575c906,89735d25434893d589db424c0bcfb50e759f68a2,"Fixing settings fragment! Updating DB to save all setting-values, selected song, selected markers.Structuring the code in a more correct manner by for instance implementing callbacks for both musicService and settingsFragment.",1503680645.0
repo_subfolder/slimsim/troff_android_10,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/database/DB.java,138,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 132 is not released after line 138.,138,f362f6374726ed890aaa23f5d103d389c55a7092,"Adding settings fragment, and renaming of markers",1503681024.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_11,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/database/DB.java,159,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 157 is not released after line 159.,159,f362f6374726ed890aaa23f5d103d389c55a7092,"Adding settings fragment, and renaming of markers",1503681024.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 295 is not released after line 297.,297,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 338 is not released after line 340.,340,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 346 is not released after line 348.,348,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_8,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/slimsimapps/troff/MusicService.java,225,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 360 is not released after line 362.,362,4a0c3c1d4241db1c48a36a1bbc4de9eab2e04f6e,Adding always selected marker and color for selected marker,1490444587.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/jonstoked/whiskers_0,repo_subfolder/jonstoked/whiskers,RESOURCE_LEAK,whiskers/libs/cocos2d/Support/CCFileUtils.m,67,"""   resource of type `__sFILE` acquired by call to `fopen()` at line 54",67,e52401f10adf8e1f2101004f9da3de0c23077e3d,"Sweet, added all that good shit.  Lets release this shit.",1332196493.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/jonstoked/whiskers_0,repo_subfolder/jonstoked/whiskers,RESOURCE_LEAK,whiskers/libs/cocos2d/Support/CCFileUtils.m,67,"""   resource of type `__sFILE` acquired by call to `fopen()` at line 54",67,e52401f10adf8e1f2101004f9da3de0c23077e3d,"Sweet, added all that good shit.  Lets release this shit.",1332196493.0,"commented out udid cocoslive stuff, set target to ios5.1, deleted old app store target settings",1391110864.0,67259a52313f6eeb11ef91b7db1bb7142a3fc770,301d7629b5795ca1099ca985769d3ca68e4a07d8,wip v2.2 upgrade,1512480360.0
repo_subfolder/jonstoked/whiskers_1,repo_subfolder/jonstoked/whiskers,RESOURCE_LEAK,whiskers/libs/cocos2d/Support/CCFileUtils.m,68,"""   resource of type `__sFILE` acquired by call to `fopen()` at line 55",68,e549dcb0fcd11d5735af4214383be549cddc7fbf,"Flurry disabled, box2d debug drawing disabled, lots of changes to rootViewcontroller and EAGLView initialization.  Working on iOS11!",1512556390.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
